Ticker,Calls or Puts,Today Date,Time of Retrieval,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Days left to Expiration,Underlying Price
FB,Calls,2019-01-27,14:45:01,FB190201C00180000,180.0,USD,0.06,0.02,50.0,722,1112,0.05,0.07,REGULAR,2019-02-01,2019-01-26 02:25:31,0.6562534375000001,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00090000,90.0,USD,0.01,0.0,0.0,2,202,0.0,0.03,REGULAR,2019-02-01,2019-01-11 02:22:34,1.3906280468749999,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00095000,95.0,USD,0.01,0.0,0.0,1,83,0.0,0.03,REGULAR,2019-02-01,2019-01-12 01:11:31,1.2500037499999999,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00100000,100.0,USD,0.01,0.0,0.0,2,580,0.01,0.03,REGULAR,2019-02-01,2019-01-18 22:57:07,1.15625421875,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00105000,105.0,USD,0.01,-0.03,-75.0,512,178,0.0,0.04,REGULAR,2019-02-01,2019-01-26 01:58:15,1.0312548437500002,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00110000,110.0,USD,0.03,-0.020000001,-40.000004,2478,2761,0.02,0.04,REGULAR,2019-02-01,2019-01-25 22:51:09,0.945313046875,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00115000,115.0,USD,0.05,-0.029999997,-37.499996,428,2909,0.03,0.04,REGULAR,2019-02-01,2019-01-25 22:16:22,0.8320329296874999,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00118000,118.0,USD,0.04,-0.07,-63.636364,162,424,0.03,0.07,REGULAR,2019-02-01,2019-01-26 01:46:07,0.7929708203125,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00119000,119.0,USD,0.06,-0.08,-57.142853,150,196,0.03,0.08,REGULAR,2019-02-01,2019-01-25 22:38:10,0.7773459765625,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00120000,120.0,USD,0.06,-0.099999994,-62.5,1980,3181,0.05,0.08,REGULAR,2019-02-01,2019-01-26 02:22:14,0.7695335546875001,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00121000,121.0,USD,0.07,-0.1,-58.823532,6,153,0.05,0.09,REGULAR,2019-02-01,2019-01-25 22:23:06,0.7500025,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00122000,122.0,USD,0.08,-0.3,-78.94737,278,114,0.06,0.1,REGULAR,2019-02-01,2019-01-26 01:53:29,0.7382838671874999,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00123000,123.0,USD,0.1,-0.13999999,-58.333332,329,254,0.07,0.12,REGULAR,2019-02-01,2019-01-26 01:11:37,0.7304714453125,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00124000,124.0,USD,0.1,-0.19,-65.51724,28,331,0.1,0.13,REGULAR,2019-02-01,2019-01-26 01:28:22,0.726565234375,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00125000,125.0,USD,0.13,-0.19,-59.375,327,2509,0.12,0.15,REGULAR,2019-02-01,2019-01-26 02:25:00,0.71679970703125,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00126000,126.0,USD,0.16,-0.28,-63.636364,25,756,0.14,0.18,REGULAR,2019-02-01,2019-01-26 02:27:44,0.710940390625,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00127000,127.0,USD,0.18,-0.26,-59.090908,41,209,0.19,0.21,REGULAR,2019-02-01,2019-01-26 01:18:37,0.710940390625,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00128000,128.0,USD,0.21,-0.38,-64.406784,44,530,0.2,0.25,REGULAR,2019-02-01,2019-01-26 02:20:20,0.6972686523437501,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00129000,129.0,USD,0.25,-0.37,-59.67742,261,269,0.25,0.28,REGULAR,2019-02-01,2019-01-26 01:42:54,0.6894562304687502,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00130000,130.0,USD,0.32,-0.38,-54.285717,1231,3515,0.3,0.34,REGULAR,2019-02-01,2019-01-26 02:28:58,0.6865265722656251,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00131000,131.0,USD,0.36,-0.53,-59.55056,131,642,0.36,0.41,REGULAR,2019-02-01,2019-01-26 02:27:44,0.6835969140625001,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00132000,132.0,USD,0.44,-0.55,-55.555557,168,360,0.43,0.49,REGULAR,2019-02-01,2019-01-26 01:15:43,0.6806672558593752,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00133000,133.0,USD,0.53,-0.63,-54.310345,191,430,0.53,0.58,REGULAR,2019-02-01,2019-01-26 02:23:21,0.6801789794921876,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00134000,134.0,USD,0.67,-0.69,-50.735294,372,1019,0.62,0.69,REGULAR,2019-02-01,2019-01-26 02:29:35,0.676761044921875,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00135000,135.0,USD,0.79,-0.79,-50.0,1946,3457,0.76,0.82,REGULAR,2019-02-01,2019-01-26 02:29:57,0.6787141503906251,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00136000,136.0,USD,0.93,-0.90000004,-49.18033,2080,366,0.91,0.95,REGULAR,2019-02-01,2019-01-26 02:28:57,0.6770051831054689,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00137000,137.0,USD,1.1,-0.9699999,-46.859898,1398,799,1.08,1.15,REGULAR,2019-02-01,2019-01-26 02:29:03,0.6811555322265627,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00138000,138.0,USD,1.3,-1.0699999,-45.14768,445,585,1.26,1.34,REGULAR,2019-02-01,2019-01-26 02:27:58,0.6799348413085939,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00139000,139.0,USD,1.52,-1.0899999,-41.76245,587,1285,1.48,1.55,REGULAR,2019-02-01,2019-01-26 02:25:08,0.6801789794921876,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00140000,140.0,USD,1.74,-1.26,-42.0,2380,2476,1.74,1.8,REGULAR,2019-02-01,2019-01-26 02:29:58,0.6831086376953126,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00141000,141.0,USD,2.02,-1.28,-38.787876,598,698,2.01,2.09,REGULAR,2019-02-01,2019-01-26 02:26:30,0.68555001953125,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00142000,142.0,USD,2.32,-1.4300001,-38.133335,1424,1327,2.31,2.4,REGULAR,2019-02-01,2019-01-26 02:29:29,0.6875031250000001,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00143000,143.0,USD,2.63,-1.52,-36.626507,768,1470,2.66,2.72,REGULAR,2019-02-01,2019-01-26 02:27:44,0.6894562304687502,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00144000,144.0,USD,2.91,-1.6499999,-36.184208,538,1013,3.0,3.1,REGULAR,2019-02-01,2019-01-26 02:25:00,0.6906769213867189,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00145000,145.0,USD,3.43,-1.6699998,-32.745094,830,1891,3.35,3.5,REGULAR,2019-02-01,2019-01-26 02:29:39,0.6899445068359377,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00146000,146.0,USD,3.75,-1.6999998,-31.192657,301,611,3.75,3.9,REGULAR,2019-02-01,2019-01-26 02:26:45,0.6884796777343751,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00147000,147.0,USD,4.25,-1.6999998,-28.571426,427,446,4.2,4.3,REGULAR,2019-02-01,2019-01-26 02:29:18,0.6862824340820313,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00148000,148.0,USD,4.67,-1.98,-29.774437,463,463,4.65,4.75,REGULAR,2019-02-01,2019-01-26 02:29:06,0.6833527758789064,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00149000,149.0,USD,5.19,-1.9299998,-27.10674,469,683,5.1,5.25,REGULAR,2019-02-01,2019-01-26 02:29:34,0.6799348413085939,False,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00150000,150.0,USD,5.67,-2.3400002,-29.213486,2023,1441,5.65,5.75,REGULAR,2019-02-01,2019-01-26 02:29:35,0.6789582885742189,True,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00152500,152.5,USD,7.0,-2.3000002,-24.731184,297,431,6.95,7.15,REGULAR,2019-02-01,2019-01-26 02:16:16,0.6638217211914064,True,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00155000,155.0,USD,8.42,-2.5299997,-23.10502,165,529,8.5,8.65,REGULAR,2019-02-01,2019-01-26 02:28:34,0.6462437719726561,True,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00157500,157.5,USD,10.1,-3.1999998,-24.060148,37,646,10.2,10.4,REGULAR,2019-02-01,2019-01-25 23:42:57,0.6301306518554688,True,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00160000,160.0,USD,12.04,-3.3599997,-21.81818,44,553,12.1,12.3,REGULAR,2019-02-01,2019-01-26 02:24:54,0.6137733935546876,True,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00162500,162.5,USD,16.9,0.0,0.0,3,298,14.1,14.45,REGULAR,2019-02-01,2019-01-24 20:49:07,0.6015664843750002,True,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00165000,165.0,USD,16.25,-3.2000008,-16.452446,7,229,16.3,16.65,REGULAR,2019-02-01,2019-01-25 23:45:20,0.5893595751953126,True,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00167500,167.5,USD,22.9,0.0,0.0,1,184,18.6,19.0,REGULAR,2019-02-01,2019-01-24 23:51:56,0.58789474609375,True,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00170000,170.0,USD,21.95,-2.25,-9.297521,1,385,20.95,21.4,REGULAR,2019-02-01,2019-01-25 20:56:37,0.5820354296875,True,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00172500,172.5,USD,23.1,-3.1000004,-11.832062,41,282,23.4,23.8,REGULAR,2019-02-01,2019-01-26 00:05:37,0.5800823242187501,True,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00175000,175.0,USD,25.75,-3.3999996,-11.663807,117,341,25.85,26.2,REGULAR,2019-02-01,2019-01-26 02:28:30,0.5351608984375,True,5,265.78
FB,Puts,2019-01-27,14:45:01,FB190201P00180000,180.0,USD,30.4,-3.250002,-9.658252,3,199,30.8,31.25,REGULAR,2019-02-01,2019-01-25 23:55:11,0.6132851171875001,True,5,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00070000,70.0,USD,70.95,0.0,0.0,2,38,78.9,79.35,REGULAR,2019-02-15,2019-01-08 20:56:42,1.3925811621093749,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00090000,90.0,USD,51.68,0.0,0.0,1,12,58.95,59.4,REGULAR,2019-02-15,2019-01-10 20:41:17,1.013676806640625,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00095000,95.0,USD,50.4,0.0,0.0,10,61,53.95,54.4,REGULAR,2019-02-15,2019-01-25 00:47:13,0.9160164648437501,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00100000,100.0,USD,49.89,4.4399986,9.768974,3,436,49.05,49.4,REGULAR,2019-02-15,2019-01-26 00:43:20,0.85742330078125,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00105000,105.0,USD,43.25,0.0,0.0,5,162,44.0,44.45,REGULAR,2019-02-15,2019-01-23 00:21:08,0.7656273437500001,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00110000,110.0,USD,34.9,0.0,0.0,32,165,39.05,39.45,REGULAR,2019-02-15,2019-01-24 01:59:59,0.6894562304687502,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00115000,115.0,USD,31.5,0.0,0.0,10,218,34.1,34.55,REGULAR,2019-02-15,2019-01-23 20:39:52,0.632816171875,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00120000,120.0,USD,28.7,2.5200005,9.62567,1,741,29.25,29.65,REGULAR,2019-02-15,2019-01-25 20:56:37,0.5835002587890624,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00125000,125.0,USD,25.0,3.6299992,16.986425,10,1897,24.45,24.85,REGULAR,2019-02-15,2019-01-26 02:11:17,0.5385788330078126,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00130000,130.0,USD,20.19,4.1400013,25.794401,19,10365,19.85,20.25,REGULAR,2019-02-15,2019-01-26 02:23:23,0.5092822509765625,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00135000,135.0,USD,16.0,2.6499996,19.850183,109,5794,15.65,15.9,REGULAR,2019-02-15,2019-01-26 02:28:30,0.5048877636718749,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00140000,140.0,USD,12.1,2.1000004,21.000004,9192,35922,11.8,12.0,REGULAR,2019-02-15,2019-01-26 02:28:38,0.4842580871582032,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00145000,145.0,USD,8.73,1.8499994,26.889526,1548,13426,8.45,8.65,REGULAR,2019-02-15,2019-01-26 02:28:11,0.46985393432617195,True,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00150000,150.0,USD,5.76,1.3100004,29.438213,3082,20160,5.7,5.8,REGULAR,2019-02-15,2019-01-26 02:29:57,0.450200810546875,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00155000,155.0,USD,3.6,0.9499998,35.849045,3843,19719,3.5,3.6,REGULAR,2019-02-15,2019-01-26 02:29:30,0.43237872314453124,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00160000,160.0,USD,2.03,0.53,35.333332,1487,12298,1.99,2.05,REGULAR,2019-02-15,2019-01-26 02:29:35,0.41712008666992184,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00165000,165.0,USD,1.06,0.30999994,41.33333,1175,8632,1.01,1.07,REGULAR,2019-02-15,2019-01-26 02:28:11,0.4050352465820312,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00170000,170.0,USD,0.54,0.14000002,35.000004,1034,7141,0.49,0.54,REGULAR,2019-02-15,2019-01-26 02:22:53,0.40039662109375,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00175000,175.0,USD,0.24,0.030000001,14.285715,51,1700,0.26,0.29,REGULAR,2019-02-15,2019-01-26 02:06:30,0.407232490234375,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00180000,180.0,USD,0.14,0.020000003,16.66667,122,3397,0.13,0.17,REGULAR,2019-02-15,2019-01-26 02:25:12,0.42090422851562503,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00185000,185.0,USD,0.08,0.0,0.0,21,685,0.07,0.11,REGULAR,2019-02-15,2019-01-26 01:56:13,0.43945873046875,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00190000,190.0,USD,0.04,-0.02,-33.333336,60,719,0.04,0.06,REGULAR,2019-02-15,2019-01-26 02:26:54,0.44727115234375,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00195000,195.0,USD,0.04,0.01,33.333336,13,140,0.02,0.04,REGULAR,2019-02-15,2019-01-25 22:18:26,0.46484910156250003,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00200000,200.0,USD,0.03,0.0,0.0,19,2044,0.02,0.04,REGULAR,2019-02-15,2019-01-25 22:18:25,0.5019581054687501,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00205000,205.0,USD,0.01,-0.01,-50.0,60,1567,0.0,0.02,REGULAR,2019-02-15,2019-01-26 00:41:18,0.500005,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00210000,210.0,USD,0.03,0.0,0.0,38,83,0.0,0.01,REGULAR,2019-02-15,2019-01-23 21:28:15,0.500005,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00215000,215.0,USD,0.03,0.0,0.0,75,613,0.0,0.01,REGULAR,2019-02-15,2019-01-23 20:00:53,0.500005,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00220000,220.0,USD,0.02,0.0,0.0,50,380,0.0,0.01,REGULAR,2019-02-15,2019-01-23 20:07:59,0.5312546875,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00225000,225.0,USD,0.01,0.0,0.0,185,406,0.0,0.01,REGULAR,2019-02-15,2019-01-24 01:15:35,0.5625043750000001,False,19,265.78
FB,Calls,2019-01-27,16:15:54,FB190215C00230000,230.0,USD,0.01,0.0,0.0,5,192,0.0,0.01,REGULAR,2019-02-15,2019-01-25 01:57:12,0.57812921875,False,19,265.78
FB,Puts,2019-01-27,16:15:54,FB190215P00045000,45.0,USD,0.01,0.0,0.0,95,149,0.0,0.01,REGULAR,2019-02-15,2019-01-08 02:01:49,1.5625021874999998,False,19,265.78
FB,Puts,2019-01-27,16:15:54,FB190215P00050000,50.0,USD,0.01,0.0,0.0,205,550,0.0,0.01,REGULAR,2019-02-15,2019-01-08 02:02:15,1.4375028125,False,19,265.78
FB,Puts,2019-01-27,16:15:54,FB190215P00055000,55.0,USD,0.01,0.0,0.0,418,841,0.0,0.01,REGULAR,2019-02-15,2019-01-08 23:31:45,1.3125034374999998,False,19,265.78
FB,Puts,2019-01-27,16:15:54,FB190215P00060000,60.0,USD,0.01,0.0,0.0,200,19634,0.0,0.01,REGULAR,2019-02-15,2019-01-12 01:54:16,1.21875390625,False,19,265.78
FB,Puts,2019-01-27,16:15:54,FB190215P00065000,65.0,USD,0.01,0.0,0.0,1,1141,0.0,0.01,REGULAR,2019-02-15,2019-01-18 01:53:22,1.125004375,False,19,265.78
FB,Puts,2019-01-27,16:15:54,FB190215P00070000,70.0,USD,0.01,0.0,0.0,200,1361,0.0,0.01,REGULAR,2019-02-15,2019-01-26 01:31:45,1.0312548437500002,False,19,265.78
FB,Puts,2019-01-27,16:15:54,FB190215P00075000,75.0,USD,0.01,0.0,0.0,358,2207,0.01,0.02,REGULAR,2019-02-15,2019-01-24 21:14:34,1.015629921875,False,19,265.78
