Ticker,Calls or Puts,Today Date,Time of Retrieval,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Days left to Expiration,Underlying Price
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00147000,147.0,USD,10.17,0.0,0.0,429,1083,0.0,0.0,REGULAR,2019-02-01,2019-01-29 01:44:23,1.0000000000000003e-05,True,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00148000,148.0,USD,9.45,0.0,0.0,319,350,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:08:48,1.0000000000000003e-05,True,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00149000,149.0,USD,8.69,0.0,0.0,169,638,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:26:44,1.0000000000000003e-05,True,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00150000,150.0,USD,8.21,0.0,0.0,558,3642,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:58,1.0000000000000003e-05,True,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00152500,152.5,USD,6.4,0.0,0.0,3064,3659,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:50,1.0000000000000003e-05,True,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00155000,155.0,USD,4.93,0.0,0.0,9970,9585,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:59,1.0000000000000003e-05,True,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00157500,157.5,USD,3.64,0.0,0.0,9733,7574,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:58,0.015634843750000002,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00160000,160.0,USD,2.52,0.0,0.0,10447,12238,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:59,0.062509375,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00162500,162.5,USD,1.68,0.0,0.0,6024,6603,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:53,0.12500875,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00165000,165.0,USD,1.07,0.0,0.0,7170,8861,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:59,0.12500875,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00167500,167.5,USD,0.65,0.0,0.0,3416,5382,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:51,0.12500875,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00170000,170.0,USD,0.41,0.0,0.0,5701,11719,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:59,0.2500075,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00172500,172.5,USD,0.25,0.0,0.0,1746,2013,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:47,0.2500075,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00175000,175.0,USD,0.17,0.0,0.0,3731,6239,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:24,0.2500075,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00177500,177.5,USD,0.12,0.0,0.0,784,1081,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:46,0.2500075,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00180000,180.0,USD,0.07,0.0,0.0,1743,4455,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:32,0.2500075,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00182500,182.5,USD,0.06,0.0,0.0,114,296,0.0,0.0,REGULAR,2019-02-01,2019-01-29 01:55:32,0.2500075,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00185000,185.0,USD,0.04,0.0,0.0,64,898,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:24:23,0.2500075,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00187500,187.5,USD,0.04,0.0,0.0,145,360,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:07:16,0.500005,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00190000,190.0,USD,0.02,0.0,0.0,553,1673,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:16:49,0.500005,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00192500,192.5,USD,0.01,0.0,0.0,429,708,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:28:01,0.500005,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00195000,195.0,USD,0.01,0.0,0.0,130,555,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:22:16,0.500005,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00197500,197.5,USD,0.01,0.0,0.0,10,110,0.0,0.0,REGULAR,2019-02-01,2019-01-22 20:11:09,0.500005,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00200000,200.0,USD,0.01,0.0,0.0,24,394,0.0,0.0,REGULAR,2019-02-01,2019-01-26 02:09:50,0.500005,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00202500,202.5,USD,0.02,0.0,0.0,1,93,0.0,0.0,REGULAR,2019-02-01,2019-01-16 21:49:46,0.500005,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00205000,205.0,USD,0.02,0.0,0.0,1,204,0.0,0.0,REGULAR,2019-02-01,2019-01-16 21:48:52,0.500005,False,3,263.78
AAPL,Calls,2019-01-29,17:40:55,AAPL190201C00207500,207.5,USD,0.03,0.0,0.0,20,146,0.0,0.0,REGULAR,2019-02-01,2019-01-15 00:58:51,0.500005,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00100000,100.0,USD,0.01,0.0,0.0,20,982,0.0,0.0,REGULAR,2019-02-01,2019-01-28 20:13:00,0.500005,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00105000,105.0,USD,0.02,0.0,0.0,20,328,0.0,0.0,REGULAR,2019-02-01,2019-01-17 23:52:48,0.500005,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00110000,110.0,USD,0.02,0.0,0.0,15,353,0.0,0.0,REGULAR,2019-02-01,2019-01-23 23:21:30,0.500005,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00115000,115.0,USD,0.01,0.0,0.0,95,326,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:27:59,0.500005,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00120000,120.0,USD,0.01,0.0,0.0,276,2126,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:13:12,0.500005,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00125000,125.0,USD,0.02,0.0,0.0,141,1444,0.0,0.0,REGULAR,2019-02-01,2019-01-29 01:35:16,0.500005,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00130000,130.0,USD,0.06,0.0,0.0,1997,2938,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:46,0.500005,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00132000,132.0,USD,0.08,0.0,0.0,583,784,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:24:58,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00133000,133.0,USD,0.1,0.0,0.0,1098,1133,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:47,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00134000,134.0,USD,0.11,0.0,0.0,946,1129,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:19:15,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00135000,135.0,USD,0.14,0.0,0.0,1880,2630,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:50,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00136000,136.0,USD,0.17,0.0,0.0,196,352,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:06:40,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00137000,137.0,USD,0.21,0.0,0.0,735,955,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:27:56,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00138000,138.0,USD,0.24,0.0,0.0,276,846,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:28:31,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00139000,139.0,USD,0.28,0.0,0.0,964,1386,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:01,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00140000,140.0,USD,0.33,0.0,0.0,3216,6598,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:56,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00141000,141.0,USD,0.42,0.0,0.0,1047,1951,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:28:35,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00142000,142.0,USD,0.5,0.0,0.0,1043,2362,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:28:36,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00143000,143.0,USD,0.58,0.0,0.0,1605,2492,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:47,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00144000,144.0,USD,0.7,0.0,0.0,861,1938,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:40,0.2500075,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00145000,145.0,USD,0.82,0.0,0.0,4906,5716,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:47,0.12500875,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00146000,146.0,USD,0.97,0.0,0.0,1527,1587,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:48,0.12500875,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00147000,147.0,USD,1.18,0.0,0.0,1883,2146,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:28:29,0.12500875,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00148000,148.0,USD,1.33,0.0,0.0,1298,1696,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:56,0.12500875,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00149000,149.0,USD,1.58,0.0,0.0,1909,2356,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:33,0.12500875,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00150000,150.0,USD,1.81,0.0,0.0,14795,15941,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:56,0.12500875,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00152500,152.5,USD,2.6,0.0,0.0,7337,5379,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:55,0.062509375,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00155000,155.0,USD,3.59,0.0,0.0,10569,6526,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:59,0.0312596875,False,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00157500,157.5,USD,4.8,0.0,0.0,4245,2669,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:51,1.0000000000000003e-05,True,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00160000,160.0,USD,6.3,0.0,0.0,1124,1923,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:54,1.0000000000000003e-05,True,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00162500,162.5,USD,8.05,0.0,0.0,503,901,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:28:08,1.0000000000000003e-05,True,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00165000,165.0,USD,10.06,0.0,0.0,543,1002,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:02:55,1.0000000000000003e-05,True,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00167500,167.5,USD,12.1,0.0,0.0,85,440,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:26:44,1.0000000000000003e-05,True,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00170000,170.0,USD,14.15,0.0,0.0,236,674,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:29:47,1.0000000000000003e-05,True,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00172500,172.5,USD,16.5,0.0,0.0,207,238,0.0,0.0,REGULAR,2019-02-01,2019-01-29 01:20:59,1.0000000000000003e-05,True,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00175000,175.0,USD,19.15,0.0,0.0,170,251,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:07:54,1.0000000000000003e-05,True,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00177500,177.5,USD,21.6,0.0,0.0,96,102,0.0,0.0,REGULAR,2019-02-01,2019-01-29 01:50:13,1.0000000000000003e-05,True,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00180000,180.0,USD,24.1,0.0,0.0,4,27,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:10:05,1.0000000000000003e-05,True,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00185000,185.0,USD,27.35,0.0,0.0,60,60,0.0,0.0,REGULAR,2019-02-01,2019-01-26 01:24:29,1.0000000000000003e-05,True,3,263.78
AAPL,Puts,2019-01-29,17:40:55,AAPL190201P00192500,192.5,USD,36.5,0.0,0.0,49,344,0.0,0.0,REGULAR,2019-02-01,2019-01-29 02:26:31,1.0000000000000003e-05,True,3,263.78
