Ticker,Calls or Puts,Today Date,Time of Retrieval,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,Days left to Expiration,Underlying Price
SPY,Puts,2019-01-27,16:20:05,SPY190128P00243000,243.0,USD,0.02,0.0,0.0,251,784,0.0,0.01,REGULAR,2019-01-28,2019-01-24 01:08:21,0.45313046875,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00243500,243.5,USD,0.04,0.0,0.0,1,33,0.0,0.01,REGULAR,2019-01-28,2019-01-23 22:33:47,0.445318046875,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00244000,244.0,USD,0.04,0.0,0.0,13,1042,0.0,0.01,REGULAR,2019-01-28,2019-01-23 23:37:17,0.437505625,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00244500,244.5,USD,0.1,0.0,0.0,46,322,0.0,0.01,REGULAR,2019-01-28,2019-01-18 20:11:21,0.42188078125,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00245000,245.0,USD,0.02,0.0,0.0,218,2286,0.0,0.01,REGULAR,2019-01-28,2019-01-24 01:42:44,0.414068359375,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00246000,246.0,USD,0.01,0.0,0.0,105,699,0.0,0.01,REGULAR,2019-01-28,2019-01-25 02:13:08,0.398443515625,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00246500,246.5,USD,0.02,0.0,0.0,15,143,0.0,0.01,REGULAR,2019-01-28,2019-01-24 00:57:26,0.39063109375,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00247000,247.0,USD,0.01,-0.01,-50.0,40,354,0.0,0.01,REGULAR,2019-01-28,2019-01-25 20:34:53,0.37500625,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00247500,247.5,USD,0.02,0.0,0.0,14,439,0.0,0.01,REGULAR,2019-01-28,2019-01-24 20:03:10,0.367193828125,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00248000,248.0,USD,0.02,0.0,0.0,10,2316,0.0,0.01,REGULAR,2019-01-28,2019-01-25 00:28:40,0.35938140625,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00248500,248.5,USD,0.02,0.0,0.0,18,94,0.0,0.01,REGULAR,2019-01-28,2019-01-24 21:02:13,0.35156898437499995,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00249000,249.0,USD,0.02,0.0,0.0,15,370,0.0,0.01,REGULAR,2019-01-28,2019-01-25 01:00:07,0.3437565625,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00249500,249.5,USD,0.02,0.0,0.0,51,640,0.0,0.01,REGULAR,2019-01-28,2019-01-25 00:41:13,0.32813171874999997,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00250000,250.0,USD,0.01,-0.01,-50.0,19,2475,0.0,0.01,REGULAR,2019-01-28,2019-01-25 23:16:28,0.32031929687499994,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00250500,250.5,USD,0.01,-0.01,-50.0,17,1335,0.0,0.01,REGULAR,2019-01-28,2019-01-26 01:07:35,0.31250687499999996,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00251000,251.0,USD,0.01,-0.01,-50.0,200,1200,0.0,0.01,REGULAR,2019-01-28,2019-01-25 20:00:48,0.304694453125,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00251500,251.5,USD,0.01,-0.01,-50.0,103,130,0.0,0.01,REGULAR,2019-01-28,2019-01-25 20:05:35,0.29688203124999996,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00252000,252.0,USD,0.01,-0.03,-75.0,442,1907,0.0,0.01,REGULAR,2019-01-28,2019-01-25 20:42:56,0.28125718749999995,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00252500,252.5,USD,0.01,-0.04,-79.99999,335,233,0.0,0.01,REGULAR,2019-01-28,2019-01-25 21:09:04,0.273444765625,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00253000,253.0,USD,0.01,-0.02,-66.66667,281,2589,0.0,0.01,REGULAR,2019-01-28,2019-01-26 01:55:39,0.26563234375,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00253500,253.5,USD,0.01,-0.049999997,-83.33333,12,3506,0.0,0.01,REGULAR,2019-01-28,2019-01-26 02:06:13,0.257819921875,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00254000,254.0,USD,0.01,-0.060000002,-85.71429,1037,2463,0.0,0.01,REGULAR,2019-01-28,2019-01-26 02:13:58,0.2461012890625,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00254500,254.5,USD,0.01,-0.049999997,-83.33333,217,1748,0.01,0.02,REGULAR,2019-01-28,2019-01-26 02:44:54,0.257819921875,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00255000,255.0,USD,0.01,-0.049999997,-83.33333,1223,6301,0.01,0.02,REGULAR,2019-01-28,2019-01-26 02:44:30,0.24805439453125,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00255500,255.5,USD,0.02,-0.07000001,-77.77779,187,1157,0.01,0.02,REGULAR,2019-01-28,2019-01-26 02:20:58,0.23828886718749998,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00256000,256.0,USD,0.02,-0.08,-79.99999,392,3522,0.01,0.02,REGULAR,2019-01-28,2019-01-26 02:17:50,0.22657023437499998,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00256500,256.5,USD,0.02,-0.099999994,-83.33333,970,1832,0.01,0.02,REGULAR,2019-01-28,2019-01-26 00:44:43,0.21875781249999998,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00257000,257.0,USD,0.02,-0.14,-87.5,1121,2578,0.01,0.02,REGULAR,2019-01-28,2019-01-26 02:26:32,0.20703917968749996,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00257500,257.5,USD,0.01,-0.14999999,-93.74999,205,872,0.01,0.02,REGULAR,2019-01-28,2019-01-26 02:25:44,0.195320546875,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00258000,258.0,USD,0.01,-0.22,-95.65217,911,2009,0.01,0.02,REGULAR,2019-01-28,2019-01-26 02:24:49,0.18555501953124998,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00258500,258.5,USD,0.02,-0.14,-87.5,4357,2091,0.01,0.02,REGULAR,2019-01-28,2019-01-26 02:44:29,0.1757894921875,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00259000,259.0,USD,0.03,-0.31,-91.17647,2397,2604,0.02,0.03,REGULAR,2019-01-28,2019-01-26 02:05:49,0.1757894921875,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00259500,259.5,USD,0.03,-0.34,-91.89189,1388,1065,0.02,0.03,REGULAR,2019-01-28,2019-01-26 02:33:09,0.16407085937500002,False,1,265.78
SPY,Puts,2019-01-27,16:20:05,SPY190128P00260000,260.0,USD,0.03,-0.43,-93.478264,4423,3154,0.03,0.04,REGULAR,2019-01-28,2019-01-26 02:37:34,0.161141201171875,False,1,265.78
